Name,Length
ENSMUST00000123275,814
ENSMUST000000365094,1852
ENSMUST00000154336,786
ENSMUST00000146363,551
ENSMUST00000136750,778
ENSMUST00000148725,610
ENSMUST00000134990,405
ENSMUST00000146898,426
ENSMUST00000150608,658
ENSMUST00000114159,6675
ENSMUST00000028300,6378
ENSMUST00000126921,906
ENSMUST00000152133,1258
ENSMUST00000128674,628
ENSMUST00000133212,482
ENSMUST00000140993,411
ENSMUST00000149408,351
ENSMUST00000137349,477
ENSMUST00000283778,333
ENSMUST00000365091,539
ENSMUST00000133808,2483
ENSMUST00000163836,420
ENSMUST00000353068,617
ENSMUST00000155199,574
ENSMUST00000353278,2399
ENSMUST00000274426,444
ENSMUST00000370860,351
ENSMUST00000370859,448
ENSMUST00000133025,1970
ENSMUST000000540996,2184
ENSMUST00000127035,1982
ENSMUST00000028302,2223
ENSMUST00000149637,494
ENSMUST00000184787,2582
ENSMUST000000912632,4011
ENSMUST00000036187,2559
ENSMUST00000217256,9411
ENSMUST00000227200,9528
ENSMUST00000057224,3148
ENSMUST00000259627,512
ENSMUST00000259622,789
ENSMUST00000259623,469
ENSMUST00000259621,1881
ENSMUST00000259624,910
ENSMUST00000259626,471
ENSMUST00000259625,1384
ENSMUST00000066936,3384
ENSMUST000000786162,3127
ENSMUST000000668893,3432
ENSMUST00000145884,2717
ENSMUST00000132638,664
ENSMUST00000152895,720
ENSMUST00000153064,698
ENSMUST00000114134,2043
ENSMUST00000127453,330
ENSMUST00000123981,794
ENSMUST00000132276,382
ENSMUST00000147873,977
ENSMUST00000142057,834
ENSMUST00000303786,1934
ENSMUST00000303787,638
ENSMUST00000125848,2766
ENSMUST00000028295,2916
ENSMUST000001003030,1947
ENSMUST00000153370,516
ENSMUST00000028294,1880
ENSMUST00000340476,2224
ENSMUST00000125198,797
ENSMUST00000137869,687
ENSMUST00000340674,390
ENSMUST00000114115,4368
ENSMUST00000135171,814
ENSMUST000000354271,4363
ENSMUST00000149850,4459
ENSMUST00000136054,724
ENSMUST00000123934,761
ENSMUST00000149316,797
ENSMUST00000125789,543
ENSMUST00000148024,709
ENSMUST00000133778,319
ENSMUST00000150121,2039
ENSMUST00000144871,793
ENSMUST00000124843,678
ENSMUST00000155643,372
ENSMUST00000265609,743
ENSMUST00000125518,643
ENSMUST00000152375,613
ENSMUST00000150375,851
ENSMUST000001141000,2099
ENSMUST000000779833,1955
ENSMUST000000282932,2031
ENSMUST000001141020,2193
ENSMUST00000132574,2095
ENSMUST00000134737,672
ENSMUST00000136972,403
ENSMUST00000130954,1221
ENSMUST00000133737,1150
ENSMUST00000140115,806
ENSMUST00000139738,432
ENSMUST00000137814,723
ENSMUST00000140074,366
ENSMUST000000764313,3135
ENSMUST00000114093,1638
ENSMUST00000137686,451
ENSMUST00000135155,439
ENSMUST00000134871,544
ENSMUST00000139535,785
ENSMUST00000145701,4147
ENSMUST00000131109,694
ENSMUST000000282915,3413
ENSMUST00000114090,2790
ENSMUST00000146061,3046
ENSMUST00000150907,527
ENSMUST00000144011,618
ENSMUST00000156442,4176
ENSMUST00000114082,8797
ENSMUST00000091252,8737
ENSMUST00000149010,882
ENSMUST00000154486,760
ENSMUST00000148306,712
ENSMUST00000153996,740
ENSMUST00000155252,430
ENSMUST00000151521,2360
ENSMUST00000139144,873
ENSMUST00000247119,1740
ENSMUST00000322045,945
ENSMUST00000322046,1045
ENSMUST00000322036,921
ENSMUST00000322047,987
ENSMUST00000246989,1626
ENSMUST00000322051,711
ENSMUST00000322034,1051
ENSMUST00000133463,1609
ENSMUST00000322037,694
ENSMUST00000322038,479
ENSMUST00000246990,631
ENSMUST00000322048,761
ENSMUST00000322040,1249
ENSMUST00000322039,652
ENSMUST00000322041,660
ENSMUST00000322035,1296
ENSMUST00000322042,625
ENSMUST00000322043,568
ENSMUST00000322044,657
ENSMUST00000322049,441
ENSMUST00000322050,491
ENSMUST00000156099,446
ENSMUST00000028288,9488
ENSMUST00000132941,434
ENSMUST00000148948,184
ENSMUST00000138034,157
ENSMUST00000126872,284
ENSMUST00000140082,332
ENSMUST00000147481,324
ENSMUST00000123873,406
ENSMUST00000129506,459
ENSMUST00000132820,512
ENSMUST00000131393,4132
ENSMUST00000183922,61
ENSMUST00000315341,551
ENSMUST00000315342,321
ENSMUST00000315343,491
ENSMUST00000315344,731
ENSMUST00000314645,604
ENSMUST00000314647,466
ENSMUST00000314646,561
ENSMUST00000314643,538
ENSMUST00000314644,784
ENSMUST00000121427,569
ENSMUST00000152713,367
ENSMUST00000238951,1389
ENSMUST000001669200,1391
ENSMUST000001002903,1348
ENSMUST00000238983,1388
ENSMUST000001029073,1372
ENSMUST00000139801,1865
ENSMUST00000239075,1163
ENSMUST00000149460,369
ENSMUST000001455750,541
ENSMUST00000173920,484
ENSMUST000001504040,892
ENSMUST00000147351,989
ENSMUST00000174572,307
ENSMUST00000131112,521
ENSMUST00000174656,424
ENSMUST00000152988,723
ENSMUST00000149789,683
ENSMUST00000173777,845
ENSMUST00000174465,491
ENSMUST00000172683,536
ENSMUST00000174066,780
ENSMUST00000083606,73
ENSMUST00000199077,58
ENSMUST00000131940,1273
ENSMUST000000282862,1489
ENSMUST00000140386,1145
ENSMUST00000140508,424
ENSMUST00000154753,438
ENSMUST00000315643,1354
ENSMUST00000315644,709
ENSMUST00000315075,452
ENSMUST00000247637,529
ENSMUST00000074240,1622
ENSMUST00000153849,610
ENSMUST00000144449,732
ENSMUST00000315863,294
ENSMUST00000314262,1789
ENSMUST00000242822,848
ENSMUST00000246669,2230
ENSMUST00000314263,897
ENSMUST00000314264,883
ENSMUST00000314271,790
ENSMUST00000314274,1414
ENSMUST00000314275,1152
ENSMUST00000314272,602
ENSMUST00000314273,1176
ENSMUST00000314268,802
ENSMUST00000314267,1152
ENSMUST00000243577,2530
ENSMUST00000314265,1375
ENSMUST00000314266,728
ENSMUST00000314277,737
ENSMUST00000314269,1771
ENSMUST00000314270,774
ENSMUST00000314293,629
ENSMUST00000314287,754
ENSMUST00000314278,927
ENSMUST00000314279,687
ENSMUST00000314280,1145
ENSMUST00000314281,715
ENSMUST00000314282,1088
ENSMUST00000314283,698
ENSMUST00000314284,737
ENSMUST00000314285,707
ENSMUST00000314286,661
ENSMUST00000314288,743
ENSMUST00000314276,708
ENSMUST00000314289,674
ENSMUST00000314290,518
ENSMUST00000246034,1386
ENSMUST00000314292,412
ENSMUST00000314291,483
ENSMUST00000181621,139
ENSMUST00000082924,127
ENSMUST00000104004,132
ENSMUST00000126798,1291
ENSMUST00000314835,1423
ENSMUST00000314829,838
ENSMUST00000147986,1001
ENSMUST00000314830,617
ENSMUST00000314836,1084
ENSMUST00000314837,869
ENSMUST00000314831,954
ENSMUST00000314838,766
ENSMUST00000314839,926
ENSMUST00000314841,1068
ENSMUST00000314840,881
ENSMUST00000131841,3950
ENSMUST00000314842,925
ENSMUST00000314843,1405
ENSMUST00000314845,692
ENSMUST00000314846,885
ENSMUST00000314848,547
ENSMUST00000314847,679
ENSMUST00000314849,687
ENSMUST00000314833,643
ENSMUST00000314850,545
ENSMUST00000314851,425
ENSMUST00000314832,666
ENSMUST00000314834,527
ENSMUST00000314853,403
ENSMUST00000314852,648
ENSMUST00000314854,652
ENSMUST00000314855,518
ENSMUST00000314856,2294
ENSMUST00000314844,769
ENSMUST00000314857,427
ENSMUST00000028283,774
ENSMUST00000119000,695
ENSMUST00000324119,789
ENSMUST00000324118,679
ENSMUST00000114045,1811
ENSMUST00000102900,1779
ENSMUST00000140392,1372
ENSMUST00000129554,653
ENSMUST00000137904,680
ENSMUST000000476324,2971
ENSMUST00000114043,894
ENSMUST00000142131,748
ENSMUST00000127691,372
ENSMUST00000292683,785
ENSMUST000001028990,3506
ENSMUST000000159202,973
ENSMUST00000139815,668
ENSMUST00000102898,914
ENSMUST00000136269,878
ENSMUST00000137376,1043
ENSMUST00000143678,920
ENSMUST00000129673,834
ENSMUST00000147143,593
ENSMUST00000149339,356
ENSMUST00000083324,74
ENSMUST00000082895,74
ENSMUST00000083361,71
ENSMUST00000142967,567
ENSMUST00000183520,975
ENSMUST00000167661,1151
ENSMUST000000159343,1173
ENSMUST00000129822,860
ENSMUST00000147110,853
ENSMUST00000150776,755
ENSMUST00000128665,482
ENSMUST00000129682,389
ENSMUST00000133513,336
ENSMUST00000015017,1203
ENSMUST00000126947,2519
ENSMUST00000125408,740
ENSMUST00000135506,3254
ENSMUST00000157066,736
ENSMUST00000143098,501
ENSMUST000000150110,3281
ENSMUST00000153641,737
ENSMUST00000154651,371
ENSMUST00000153771,400
ENSMUST00000055406,2169
ENSMUST00000292418,569
ENSMUST00000292416,535
ENSMUST00000292417,568
ENSMUST000000642441,2281
ENSMUST000001140200,2278
ENSMUST00000123126,644
ENSMUST00000145546,359
ENSMUST00000136710,1121
ENSMUST00000139635,600
ENSMUST00000135752,737
ENSMUST00000128130,575
ENSMUST00000128401,379
ENSMUST00000263829,905
ENSMUST000000149964,3474
ENSMUST00000102891,4506
ENSMUST00000147216,603
ENSMUST00000114005,1286
ENSMUST00000114004,2194
ENSMUST00000114006,1648
ENSMUST00000114007,2689
ENSMUST00000133126,415
ENSMUST00000133807,645
ENSMUST00000114003,727
ENSMUST00000145290,384
ENSMUST000001028901,1887
ENSMUST00000145742,2347
ENSMUST00000129835,2711
ENSMUST00000045702,2138
ENSMUST00000135725,668
ENSMUST00000153388,343
ENSMUST00000119562,878
ENSMUST00000149378,2837
ENSMUST00000009358,1382
ENSMUST00000163967,1210
ENSMUST00000091233,3612
ENSMUST00000169787,5956
ENSMUST00000143246,350
ENSMUST00000130600,442
ENSMUST00000139633,1069
ENSMUST00000362986,541
ENSMUST00000362987,522
ENSMUST00000151224,2959
ENSMUST00000285539,568
ENSMUST00000150024,4020
ENSMUST00000289555,2340
ENSMUST00000289551,1948
ENSMUST00000289554,1947
ENSMUST00000289559,611
ENSMUST00000289556,1425
ENSMUST00000289553,1014
ENSMUST00000289552,1022
ENSMUST00000289558,713
ENSMUST00000289557,942
ENSMUST00000289560,870
ENSMUST00000000910,2552
ENSMUST00000155290,205
ENSMUST000000912241,2744
ENSMUST000001028860,4521
ENSMUST00000142136,830
ENSMUST00000156434,770
ENSMUST00000127805,702
ENSMUST00000147089,352
ENSMUST00000144448,524
ENSMUST00000149733,731
ENSMUST00000139312,759
ENSMUST00000129975,355
ENSMUST00000170435,265
ENSMUST00000185188,5098
ENSMUST00000056176,5221
ENSMUST00000149758,1027
ENSMUST00000148067,848
ENSMUST00000146843,659
ENSMUST00000135584,276
ENSMUST00000132642,541
ENSMUST00000376464,401
ENSMUST00000376285,290
ENSMUST00000156020,353
ENSMUST00020182926,100
ENSMUST00000209765,1898
ENSMUST00000209262,509
ENSMUST000000282825,5419
ENSMUST000000777373,5272
ENSMUST00000113941,5289
ENSMUST00000164296,2791
ENSMUST00000138693,2221
ENSMUST00000154316,2316
ENSMUST00000130932,2893
ENSMUST00000147736,437
ENSMUST00000144758,563
ENSMUST00000126059,331
ENSMUST00000183455,82
ENSMUST00000316715,419
ENSMUST00000259145,2287
ENSMUST00000259319,1971
ENSMUST00000259318,1732
ENSMUST00000259317,1453
ENSMUST00000144315,798
ENSMUST000001139520,2890
ENSMUST00000140396,1031
ENSMUST00000125088,678
ENSMUST00000116888,126
ENSMUST00000321133,653
ENSMUST00000321134,2282
ENSMUST00000321132,630
ENSMUST00000321135,260
ENSMUST00000132898,3733
ENSMUST00000321345,412
ENSMUST00000321344,719
ENSMUST00000244438,2627
ENSMUST00000321340,1850
ENSMUST00000247013,3752
ENSMUST00000142511,1842
ENSMUST00000321349,352
ENSMUST00000321346,605
ENSMUST00000321347,454
ENSMUST00000321348,354
ENSMUST00000321341,1539
ENSMUST00000321342,687
ENSMUST00000321343,483
ENSMUST00000259456,383
ENSMUST00000263859,287
ENSMUST00000263858,391
ENSMUST00000263854,388
ENSMUST00000263855,1545
ENSMUST00000263860,490
ENSMUST00000263856,933
ENSMUST00000263857,1522
ENSMUST00000263861,492
ENSMUST00000263862,483
ENSMUST00000263863,623
ENSMUST00000264080,802
ENSMUST00000264081,191
ENSMUST00000241095,1538
ENSMUST00000244278,1517
ENSMUST00000293060,245
ENSMUST00000372808,455
ENSMUST00000129514,628
ENSMUST000000772572,4905
ENSMUST00000100251,1952
ENSMUST00000113934,1989
ENSMUST00000238859,1609
ENSMUST00000238913,1631
ENSMUST00000148756,673
ENSMUST00000275640,183
ENSMUST00000294478,1208
ENSMUST00000286753,1637
ENSMUST00000286754,1318
ENSMUST00000286755,967
ENSMUST00000286756,1234
ENSMUST00000286988,451
ENSMUST00000154246,3416
ENSMUST000000282804,8406
ENSMUST00000145423,1049
ENSMUST00000238851,1281
ENSMUST00000354594,644
ENSMUST00000354593,457
ENSMUST00000123129,688
ENSMUST000000281795,1170
ENSMUST00000117486,873
ENSMUST00000135472,364
ENSMUST00000287610,1186
ENSMUST00000287609,1144
ENSMUST00000287613,1314
ENSMUST00000287612,1163
ENSMUST00000137756,1237
ENSMUST00000287611,1959
ENSMUST00000287614,355
ENSMUST00000245966,916
ENSMUST00000287151,1052
ENSMUST00000287144,1436
ENSMUST00000287145,1567
ENSMUST00000245895,444
ENSMUST00000287147,1036
ENSMUST00000287148,1490
ENSMUST00000287146,1358
ENSMUST00000287150,568
ENSMUST00000126140,1344
ENSMUST00000156508,2593
ENSMUST00000128888,3699
ENSMUST00000287152,730
ENSMUST00000286906,655
ENSMUST00000286907,1257
ENSMUST00000286911,1253
ENSMUST00000286910,969
ENSMUST00000286909,1026
ENSMUST00000286908,837
ENSMUST00000286900,1101
ENSMUST00000286912,1173
ENSMUST00000286905,549
ENSMUST00000286902,749
ENSMUST00000286901,600
ENSMUST00000286903,1729
ENSMUST00000286904,522
ENSMUST00000152415,1102
ENSMUST00000113920,2513
ENSMUST000001002440,2686
ENSMUST00000102879,1072
ENSMUST000000281771,2757
ENSMUST00000381201,1158
ENSMUST00000381254,836
ENSMUST00000381248,1043
ENSMUST00000381205,921
ENSMUST00000381202,936
ENSMUST00000381203,694
ENSMUST00000381253,1094
ENSMUST00000381192,896
ENSMUST00000381204,1246
ENSMUST00000381255,711
ENSMUST00000381252,758
ENSMUST00000381251,757
ENSMUST00000381227,924
ENSMUST00000381224,997
ENSMUST00000381216,610
ENSMUST00000381210,756
ENSMUST00000381189,984
ENSMUST00000381190,1050
ENSMUST00000381260,526
ENSMUST00000381250,676
ENSMUST00000381249,1437
ENSMUST00000381242,990
ENSMUST00000381230,887
ENSMUST00000381229,864
ENSMUST00000381228,1059
ENSMUST00000381217,1012
ENSMUST00000381213,1113
ENSMUST00000381214,896
ENSMUST00000381212,513
ENSMUST00000381211,962
ENSMUST00000381209,934
ENSMUST00000381208,1125
ENSMUST00000381207,813
ENSMUST00000381206,706
ENSMUST00000381191,929
ENSMUST00000243846,1060
ENSMUST00000381232,623
ENSMUST00000381231,1244
ENSMUST00000381215,730
ENSMUST00000144634,655
ENSMUST00000381238,1014
ENSMUST00000381258,927
ENSMUST00000245087,1199
ENSMUST00000381259,1016
ENSMUST00000381256,1526
ENSMUST00000381243,1070
ENSMUST00000381236,1675
ENSMUST00000381235,1554
ENSMUST00000381233,1184
ENSMUST00000381226,1233
ENSMUST00000381225,1154
ENSMUST00000381222,1084
ENSMUST00000381220,1192
ENSMUST00000381221,1050
ENSMUST00000381219,1168
ENSMUST00000381218,1139
ENSMUST00000381199,855
ENSMUST00000381197,1031
ENSMUST00000381196,1112
ENSMUST00000381193,1119
ENSMUST00000381194,1053
ENSMUST00000381244,895
ENSMUST00000381239,1289
ENSMUST00000381237,1500
ENSMUST00000381198,1184
ENSMUST00000381195,982
ENSMUST00000381257,1359
ENSMUST00000381223,823
ENSMUST00000381241,912
ENSMUST00000381234,1589
ENSMUST00000381240,1030
ENSMUST00000381200,776
ENSMUST00000381264,765
ENSMUST00000381245,1125
ENSMUST00000381247,393
ENSMUST00000381246,353
ENSMUST00000381262,467
ENSMUST00000381261,496
ENSMUST00000381263,480
ENSMUST00000381610,786
ENSMUST00000381608,528
ENSMUST00000381609,1001
ENSMUST00000128199,617
ENSMUST00000150362,646
ENSMUST00000154081,624
ENSMUST00000189694,5463
ENSMUST000000403244,5466
ENSMUST00000126242,666
ENSMUST000000863701,812
ENSMUST00000127683,445
ENSMUST00000344438,1045
ENSMUST00000038600,2080
ENSMUST00000123533,2429
ENSMUST00000146332,2504
ENSMUST00000120702,885
ENSMUST00000373111,348
ENSMUST00000353582,1464
ENSMUST00000127958,632
ENSMUST00000163121,1335
ENSMUST00000028172,1084
ENSMUST00000074761,381
ENSMUST00000238539,1675
ENSMUST00000135803,801
ENSMUST000000281705,3590
ENSMUST00000238699,2725
ENSMUST00000113893,3683
ENSMUST000001002410,3102
ENSMUST00000137513,4409
ENSMUST00000146217,708
ENSMUST00000137215,785
ENSMUST00000128680,722
ENSMUST00000130281,582
ENSMUST00000140704,517
ENSMUST00000028161,2063
ENSMUST00000124756,536
ENSMUST00000177012,640
ENSMUST00000131370,456
ENSMUST00000113889,2667
ENSMUST00000028157,2739
ENSMUST00000139580,903
ENSMUST00000142054,600
ENSMUST00000150929,1099
ENSMUST00000139553,520
ENSMUST00000150699,494
ENSMUST00000158430,104
ENSMUST00000350646,408
ENSMUST00020181766,92
ENSMUST00000164290,1822
ENSMUST00000028156,1681
ENSMUST00000155686,238
ENSMUST00000145690,357
ENSMUST00000359929,488
ENSMUST00000251207,491
ENSMUST00000156857,1711
ENSMUST000000281552,7674
ENSMUST00000133565,5103
ENSMUST00000113869,7702
ENSMUST00000113867,7682
ENSMUST00000153625,2388
ENSMUST00000124507,3640
ENSMUST00000113870,7595
ENSMUST00000150274,818
ENSMUST00000125715,703
ENSMUST00000139642,772
ENSMUST00000102877,671
ENSMUST00000124840,699
ENSMUST00000144209,574
ENSMUST00000145014,370
ENSMUST00000074156,1567
ENSMUST00000123794,680
ENSMUST00000137588,397
ENSMUST00000365497,1272
ENSMUST00000175091,74
ENSMUST00000121089,220
ENSMUST00000117677,124
ENSMUST00000171404,7127
ENSMUST00000037117,6941
ENSMUST00000156468,677
ENSMUST00000124390,646
ENSMUST00000147779,903
ENSMUST00000113853,3271
ENSMUST00000147071,640
ENSMUST00000152685,581
ENSMUST00000050776,3666
ENSMUST00000124059,2522
ENSMUST00000113849,2102
ENSMUST00000113847,2160
ENSMUST00000174027,793
ENSMUST00000189027,1841
ENSMUST00000189711,1759
ENSMUST00000190049,774
ENSMUST00000157048,1042
ENSMUST00000113843,610
ENSMUST00000121658,1000
ENSMUST00000100237,4160
ENSMUST00000142786,5336
ENSMUST00000122866,723
ENSMUST00000130506,266
ENSMUST00000141935,396
ENSMUST00000120617,271
ENSMUST00000326406,487
ENSMUST00000129544,525
ENSMUST00000061578,10970
ENSMUST00000154910,538
ENSMUST00000135992,577
ENSMUST00000145422,1141
ENSMUST00000326685,125
ENSMUST00000263980,597
ENSMUST00000285656,1099
ENSMUST00000247425,637
ENSMUST00000285921,1469
ENSMUST00000183583,1957
ENSMUST00000048455,1770
ENSMUST00000102873,1593
ENSMUST00000091153,1695
ENSMUST00000147897,678
ENSMUST00000147274,513
ENSMUST00000143194,541
ENSMUST00000125765,436
ENSMUST00000071201,1881
ENSMUST00000149096,690
ENSMUST00000155949,4301
ENSMUST00000154682,1739
ENSMUST000000281391,1254
ENSMUST000001138301,1686
ENSMUST00000162603,514
ENSMUST00000162597,489
ENSMUST00000162623,410
ENSMUST00000159280,732
ENSMUST00000159034,662
ENSMUST00000123522,552
ENSMUST00000162773,457
ENSMUST00000147547,581
ENSMUST00000153600,424
ENSMUST00000357528,611
ENSMUST00000356798,332
ENSMUST00020182680,135
ENSMUST00000184068,80
ENSMUST00000117074,291
ENSMUST00000291893,1483
ENSMUST00000291892,1598
ENSMUST00000291891,1491
ENSMUST00000350480,2223
ENSMUST00000350478,399
ENSMUST00000350481,517
ENSMUST00000350479,673
ENSMUST00000350477,464
ENSMUST00000350607,643
ENSMUST00000350608,601
ENSMUST00000350609,487
ENSMUST000000950871,6241
ENSMUST000000911462,6212
ENSMUST000001028721,6402
ENSMUST000001477550,3908
ENSMUST00000238899,4205
ENSMUST00000147488,4223
ENSMUST00000137719,683
ENSMUST00000123953,571
ENSMUST00000129574,1091
ENSMUST00000177379,564
ENSMUST000001138100,661
ENSMUST000001138070,1035
ENSMUST00000156846,3930
ENSMUST000000480442,3408
ENSMUST00000176312,763
ENSMUST00000177467,744
ENSMUST00000177133,806
ENSMUST00000176167,412
ENSMUST00000148120,762
ENSMUST00000113803,490
ENSMUST00000175644,371
ENSMUST00000113809,259
ENSMUST00000143616,3026
ENSMUST00000176348,860
ENSMUST000000281370,1991
ENSMUST00000148791,613
ENSMUST00000142694,205
ENSMUST00000138233,1044
ENSMUST00000080065,4054
ENSMUST00000136444,722
ENSMUST00000323552,1071
ENSMUST00000323553,1104
ENSMUST00000149379,377
ENSMUST00000156944,497
ENSMUST00000091142,2196
ENSMUST00000147325,681
ENSMUST00000130542,986
ENSMUST00000123021,2084
ENSMUST00000323734,1321
ENSMUST00000323735,1106
ENSMUST00000247286,590
ENSMUST00000323736,537
ENSMUST00000323738,551
ENSMUST00000243949,345
ENSMUST00000323737,615
ENSMUST00000083551,97
ENSMUST00000198317,65
ENSMUST00000369653,399
ENSMUST00000279946,1796
ENSMUST00000279943,504
ENSMUST00000279944,776
ENSMUST00000279945,963
ENSMUST00000047607,1425
ENSMUST00000154464,374
ENSMUST00000047521,2715
ENSMUST00000134152,478
ENSMUST00000153863,599
ENSMUST00000155355,471
ENSMUST00000316347,572
ENSMUST00000316346,856
ENSMUST00000316345,695
ENSMUST00000316348,542
ENSMUST00000123335,403
ENSMUST00000148883,437
ENSMUST00000113767,2249
ENSMUST00000113763,2364
ENSMUST00000113757,3082
ENSMUST00000113756,3826
ENSMUST00000184845,3035
ENSMUST00000126103,589
ENSMUST00000133233,658
ENSMUST00000113759,3807
ENSMUST00000113755,2305
ENSMUST00000153216,828
ENSMUST00000137558,814
ENSMUST000000465714,3959
ENSMUST000000281283,2376
ENSMUST00000150827,349
ENSMUST00000113762,2353
ENSMUST00000113765,3188
ENSMUST00000113764,2450
ENSMUST00000130899,395
ENSMUST00000129960,674
ENSMUST00000152932,793
ENSMUST00000131165,553
ENSMUST00000152503,4291
ENSMUST00000152026,673
ENSMUST00020183029,97
ENSMUST00000019859,4030
ENSMUST00000154490,860
ENSMUST00000148983,776
ENSMUST00000123608,468
ENSMUST00000149730,931
ENSMUST00000124687,371
ENSMUST00000127390,650
ENSMUST00000113719,8018
ENSMUST00000113717,7958
ENSMUST00000143918,3735
ENSMUST00000202286,1471
ENSMUST00000113741,781
ENSMUST00000100225,7892
ENSMUST000000950831,7883
ENSMUST000000462574,7820
ENSMUST00000129241,7585
ENSMUST00000238871,336
ENSMUST00000131827,570
ENSMUST00000149038,1025
ENSMUST00000202844,477
ENSMUST00000149846,800
ENSMUST00000124494,457
ENSMUST00000152453,814
ENSMUST00000201758,719
ENSMUST00000184313,71
ENSMUST00000113711,1814
ENSMUST00000139145,494
ENSMUST00000143892,454
ENSMUST00000146275,366
ENSMUST00000293438,463
ENSMUST00000134364,790
ENSMUST00000149578,633
ENSMUST000001028660,2824
