transcript_id,gene_id
ENSMUST00000199136.2,ENSMUSG00000037325.11
ENSMUST00000129671.2,ENSMUSG00000037325.11
ENSMUST00000142333.2,ENSMUSG00000037325.11
ENSMUST00000029271.5,ENSMUSG00000027716.14
ENSMUST00000129322.8,ENSMUSG00000027716.14
ENSMUST00000123220.2,ENSMUSG00000027716.14
ENSMUST00000133542.2,ENSMUSG00000027716.14
ENSMUST00000146475.2,ENSMUSG00000027716.14
ENSMUST00000118656.2,ENSMUSG00000082548.2
ENSMUST00000289154.1,ENSMUSG00000128679.1
ENSMUST00000333244.1,ENSMUSG00000135958.1
ENSMUST00000120538.2,ENSMUSG00000084027.2
ENSMUST00000198742.5,ENSMUSG00000037270.19
ENSMUST00000057272.15,ENSMUSG00000037270.19
ENSMUST00000136287.8,ENSMUSG00000037270.19
ENSMUST00000123916.8,ENSMUSG00000037270.19
ENSMUST00000152881.8,ENSMUSG00000037270.19
ENSMUST00000108145.9,ENSMUSG00000037270.19
ENSMUST00000152564.8,ENSMUSG00000037270.19
ENSMUST00000129721.2,ENSMUSG00000037270.19
ENSMUST00000211820.2,ENSMUSG00000037270.19
ENSMUST00000129787.2,ENSMUSG00000037270.19
ENSMUST00000128061.2,ENSMUSG00000037270.19
ENSMUST00000143675.2,ENSMUSG00000037270.19
ENSMUST00000139219.2,ENSMUSG00000037270.19
ENSMUST00000146948.8,ENSMUSG00000037270.19
ENSMUST00000141740.8,ENSMUSG00000037270.19
ENSMUST00000138950.8,ENSMUSG00000037270.19
ENSMUST00000138152.2,ENSMUSG00000037270.19
ENSMUST00000140480.2,ENSMUSG00000037270.19
ENSMUST00000195933.2,ENSMUSG00000037270.19
ENSMUST00000148698.2,ENSMUSG00000037270.19
ENSMUST00000136746.2,ENSMUSG00000037270.19
ENSMUST00000200245.2,ENSMUSG00000037270.19
ENSMUST00000196036.2,ENSMUSG00000037270.19
ENSMUST00000307675.1,ENSMUSG00000086090.3
ENSMUST00000307677.1,ENSMUSG00000086090.3
ENSMUST00000307676.1,ENSMUSG00000086090.3
ENSMUST00000307678.1,ENSMUSG00000086090.3
ENSMUST00000139667.3,ENSMUSG00000086090.3
ENSMUST00000126099.3,ENSMUSG00000086090.3
ENSMUST00000307679.1,ENSMUSG00000086090.3
ENSMUST00000307684.1,ENSMUSG00000086090.3
ENSMUST00000307682.1,ENSMUSG00000086090.3
ENSMUST00000307680.1,ENSMUSG00000086090.3
ENSMUST00000307681.1,ENSMUSG00000086090.3
ENSMUST00000307683.1,ENSMUSG00000086090.3
ENSMUST00000144629.8,ENSMUSG00000027719.16
ENSMUST00000029274.14,ENSMUSG00000027719.16
ENSMUST00000141736.2,ENSMUSG00000027719.16
ENSMUST00000148157.2,ENSMUSG00000027719.16
ENSMUST00000147773.3,ENSMUSG00000027719.16
ENSMUST00000030555.9,ENSMUSG00000081705.2
ENSMUST00000120677.2,ENSMUSG00000082878.2
ENSMUST00000117109.2,ENSMUSG00000083857.2
ENSMUST00000029275.6,ENSMUSG00000027720.8
ENSMUST00000255282.1,ENSMUSG00000122894.1
ENSMUST00000255283.1,ENSMUSG00000122894.1
ENSMUST00000359196.1,ENSMUSG00000140360.1
ENSMUST00000359193.1,ENSMUSG00000140360.1
ENSMUST00000359191.1,ENSMUSG00000140360.1
ENSMUST00000359190.1,ENSMUSG00000140360.1
ENSMUST00000359192.1,ENSMUSG00000140360.1
ENSMUST00000359197.1,ENSMUSG00000140360.1
ENSMUST00000359194.1,ENSMUSG00000140360.1
ENSMUST00000359195.1,ENSMUSG00000140360.1
ENSMUST00000359189.1,ENSMUSG00000140360.1
ENSMUST00000359198.1,ENSMUSG00000140360.1
ENSMUST00000148448.2,ENSMUSG00000084754.3
ENSMUST00000359375.1,ENSMUSG00000084754.3
ENSMUST00000359377.1,ENSMUSG00000084754.3
ENSMUST00000359378.1,ENSMUSG00000084754.3
ENSMUST00000359379.1,ENSMUSG00000084754.3
ENSMUST00000359376.1,ENSMUSG00000084754.3
ENSMUST00000359380.1,ENSMUSG00000084754.3
ENSMUST00000359381.1,ENSMUSG00000084754.3
ENSMUST00000359382.1,ENSMUSG00000084754.3
ENSMUST00000263204.1,ENSMUSG00000124357.1
ENSMUST00000263205.1,ENSMUSG00000124357.1
ENSMUST00000263206.1,ENSMUSG00000124357.1
ENSMUST00000263207.1,ENSMUSG00000124357.1
ENSMUST00000263208.1,ENSMUSG00000124357.1
ENSMUST00000263209.1,ENSMUSG00000124357.1
ENSMUST00000263527.1,ENSMUSG00000124389.1
ENSMUST00000263528.1,ENSMUSG00000124389.1
ENSMUST00000029273.8,ENSMUSG00000027718.9
ENSMUST00000161015.2,ENSMUSG00000027718.9
ENSMUST00000196943.2,ENSMUSG00000027718.9
ENSMUST00000147691.2,ENSMUSG00000086517.2
ENSMUST00000200285.2,ENSMUSG00000104998.2
ENSMUST00020183397.1,ENSMUSG00002075204.1
ENSMUST00000071400.13,ENSMUSG00000045031.19
ENSMUST00000102955.11,ENSMUSG00000045031.19
ENSMUST00000140956.8,ENSMUSG00000045031.19
ENSMUST00000075537.7,ENSMUSG00000045031.19
ENSMUST00000125252.3,ENSMUSG00000045031.19
ENSMUST00000138710.3,ENSMUSG00000106407.2
ENSMUST00000057975.8,ENSMUSG00000051444.10
ENSMUST00000108121.4,ENSMUSG00000051444.10
ENSMUST00000121938.2,ENSMUSG00000083353.2
ENSMUST00000153785.2,ENSMUSG00000054779.6
ENSMUST00000198874.2,ENSMUSG00000105063.2
ENSMUST00000138563.9,ENSMUSG00000037225.14
ENSMUST00000200585.5,ENSMUSG00000037225.14
ENSMUST00000038885.10,ENSMUSG00000037225.14
ENSMUST00000150021.8,ENSMUSG00000037225.14
ENSMUST00000145228.2,ENSMUSG00000037225.14
ENSMUST00000108120.8,ENSMUSG00000037225.14
ENSMUST00000091203.2,ENSMUSG00000037225.14
ENSMUST00000199938.2,ENSMUSG00000037225.14
ENSMUST00000198438.2,ENSMUSG00000105134.2
ENSMUST00000108118.9,ENSMUSG00000050174.16
ENSMUST00000108117.3,ENSMUSG00000050174.16
ENSMUST00000052645.13,ENSMUSG00000050174.16
ENSMUST00000146324.8,ENSMUSG00000050174.16
ENSMUST00000141438.2,ENSMUSG00000050174.16
ENSMUST00000099130.9,ENSMUSG00000050174.16
ENSMUST00000133894.6,ENSMUSG00000050174.16
ENSMUST00000149449.8,ENSMUSG00000050174.16
ENSMUST00000198158.5,ENSMUSG00000050174.16
ENSMUST00000138949.2,ENSMUSG00000050174.16
ENSMUST00000108112.10,ENSMUSG00000027722.15
ENSMUST00000029277.13,ENSMUSG00000027722.15
ENSMUST00000198968.2,ENSMUSG00000027722.15
ENSMUST00000147687.8,ENSMUSG00000027722.15
ENSMUST00000138225.2,ENSMUSG00000027722.15
ENSMUST00000124347.2,ENSMUSG00000027722.15
ENSMUST00000142199.2,ENSMUSG00000027722.15
ENSMUST00000130674.2,ENSMUSG00000027722.15
ENSMUST00000200093.2,ENSMUSG00000027722.15
ENSMUST00000132958.3,ENSMUSG00000027722.15
ENSMUST00000198333.2,ENSMUSG00000106166.2
ENSMUST00000119860.2,ENSMUSG00000080723.2
ENSMUST00000358649.1,ENSMUSG00000140250.1
ENSMUST00000358650.1,ENSMUSG00000140250.1
ENSMUST00000358651.1,ENSMUSG00000140250.1
ENSMUST00000358652.1,ENSMUSG00000140250.1
ENSMUST00000358653.1,ENSMUSG00000140250.1
ENSMUST00000119004.2,ENSMUSG00000081093.2
ENSMUST00000358810.1,ENSMUSG00000140288.1
ENSMUST00000347882.1,ENSMUSG00000085677.9
ENSMUST00000347883.1,ENSMUSG00000085677.9
ENSMUST00000347884.1,ENSMUSG00000085677.9
ENSMUST00000347885.1,ENSMUSG00000085677.9
ENSMUST00000347886.1,ENSMUSG00000085677.9
ENSMUST00000347890.1,ENSMUSG00000085677.9
ENSMUST00000347888.1,ENSMUSG00000085677.9
ENSMUST00000347887.1,ENSMUSG00000085677.9
ENSMUST00000347892.1,ENSMUSG00000085677.9
ENSMUST00000347894.1,ENSMUSG00000085677.9
ENSMUST00000347893.1,ENSMUSG00000085677.9
ENSMUST00000347891.1,ENSMUSG00000085677.9
ENSMUST00000347895.1,ENSMUSG00000085677.9
ENSMUST00000347889.1,ENSMUSG00000085677.9
ENSMUST00000144981.8,ENSMUSG00000085677.9
ENSMUST00000347897.1,ENSMUSG00000085677.9
ENSMUST00000129750.2,ENSMUSG00000085677.9
ENSMUST00000195887.2,ENSMUSG00000104605.2
ENSMUST00000108109.8,ENSMUSG00000037211.13
ENSMUST00000038569.8,ENSMUSG00000037211.13
ENSMUST00000108107.2,ENSMUSG00000037211.13
ENSMUST00000199414.2,ENSMUSG00000106062.2
ENSMUST00000307939.1,ENSMUSG00000131767.1
ENSMUST00000307938.1,ENSMUSG00000131767.1
ENSMUST00000303040.1,ENSMUSG00000106441.4
ENSMUST00000303041.1,ENSMUSG00000106441.4
ENSMUST00000303046.1,ENSMUSG00000106441.4
ENSMUST00000303049.1,ENSMUSG00000106441.4
ENSMUST00000303050.1,ENSMUSG00000106441.4
ENSMUST00000303051.1,ENSMUSG00000106441.4
ENSMUST00000303052.1,ENSMUSG00000106441.4
ENSMUST00000303043.1,ENSMUSG00000106441.4
ENSMUST00000303054.1,ENSMUSG00000106441.4
ENSMUST00000303053.1,ENSMUSG00000106441.4
ENSMUST00000303033.1,ENSMUSG00000106441.4
ENSMUST00000303042.1,ENSMUSG00000106441.4
ENSMUST00000303045.1,ENSMUSG00000106441.4
ENSMUST00000303056.1,ENSMUSG00000106441.4
ENSMUST00000303055.1,ENSMUSG00000106441.4
ENSMUST00000303044.1,ENSMUSG00000106441.4
ENSMUST00000303047.1,ENSMUSG00000106441.4
ENSMUST00000303048.1,ENSMUSG00000106441.4
ENSMUST00000303034.1,ENSMUSG00000106441.4
ENSMUST00000303035.1,ENSMUSG00000106441.4
ENSMUST00000303036.1,ENSMUSG00000106441.4
ENSMUST00000303039.1,ENSMUSG00000106441.4
ENSMUST00000303061.1,ENSMUSG00000106441.4
ENSMUST00000303037.1,ENSMUSG00000106441.4
ENSMUST00000303038.1,ENSMUSG00000106441.4
ENSMUST00000303062.1,ENSMUSG00000106441.4
ENSMUST00000196670.3,ENSMUSG00000106441.4
ENSMUST00000242307.2,ENSMUSG00000106441.4
ENSMUST00000303063.1,ENSMUSG00000106441.4
ENSMUST00000303066.1,ENSMUSG00000106441.4
ENSMUST00000303057.1,ENSMUSG00000106441.4
ENSMUST00000303067.1,ENSMUSG00000106441.4
ENSMUST00000303058.1,ENSMUSG00000106441.4
ENSMUST00000303059.1,ENSMUSG00000106441.4
ENSMUST00000303060.1,ENSMUSG00000106441.4
ENSMUST00000303064.1,ENSMUSG00000106441.4
ENSMUST00000303065.1,ENSMUSG00000106441.4
ENSMUST00000303068.1,ENSMUSG00000106441.4
ENSMUST00000303069.1,ENSMUSG00000106441.4
ENSMUST00000303070.1,ENSMUSG00000106441.4
ENSMUST00000303071.1,ENSMUSG00000106441.4
ENSMUST00000303072.1,ENSMUSG00000106441.4
ENSMUST00000303535.1,ENSMUSG00000131026.1
ENSMUST00000197710.2,ENSMUSG00000104935.2
ENSMUST00000079755.5,ENSMUSG00000058174.8
ENSMUST00000108105.2,ENSMUSG00000058174.8
ENSMUST00000099128.2,ENSMUSG00000058174.8
ENSMUST00000134904.2,ENSMUSG00000058174.8
ENSMUST00000116115.3,ENSMUSG00000100755.2
ENSMUST00000181857.2,ENSMUSG00000097304.2
ENSMUST00000303330.1,ENSMUSG00000130990.1
ENSMUST00000303331.1,ENSMUSG00000130990.1
ENSMUST00000158498.3,ENSMUSG00000089123.3
ENSMUST00000198394.2,ENSMUSG00000106621.2
ENSMUST00000196718.2,ENSMUSG00000105252.2
ENSMUST00000196893.2,ENSMUSG00000106461.2
ENSMUST00000133080.2,ENSMUSG00000087457.2
ENSMUST00000198065.2,ENSMUSG00000105099.2
ENSMUST00000104540.3,ENSMUSG00000118777.1
ENSMUST00000304802.1,ENSMUSG00000131210.1
ENSMUST00000288930.1,ENSMUSG00000128646.1
ENSMUST00000319819.1,ENSMUSG00000133655.1
ENSMUST00000319820.1,ENSMUSG00000133655.1
ENSMUST00000319821.1,ENSMUSG00000133655.1
ENSMUST00000319822.1,ENSMUSG00000133655.1
ENSMUST00000320116.1,ENSMUSG00000105219.3
ENSMUST00000320117.1,ENSMUSG00000105219.3
ENSMUST00000199198.2,ENSMUSG00000105219.3
ENSMUST00000071237.7,ENSMUSG00000105359.2
ENSMUST00000333372.1,ENSMUSG00000135984.1
ENSMUST00000333371.1,ENSMUSG00000135984.1
ENSMUST00000197658.2,ENSMUSG00000106002.2
ENSMUST00000198365.2,ENSMUSG00000105943.2
ENSMUST00000175245.5,ENSMUSG00000092986.5
ENSMUST00000196616.3,ENSMUSG00000106008.3
ENSMUST00000253408.1,ENSMUSG00000106008.3
ENSMUST00000253409.1,ENSMUSG00000106008.3
ENSMUST00000200199.2,ENSMUSG00000106485.2
ENSMUST00000199408.5,ENSMUSG00000105516.6
ENSMUST00000332117.1,ENSMUSG00000105516.6
ENSMUST00000198401.3,ENSMUSG00000105516.6
ENSMUST00000196546.2,ENSMUSG00000105516.6
ENSMUST00000196104.2,ENSMUSG00000106201.2
ENSMUST00000120875.8,ENSMUSG00000044864.17
ENSMUST00000156038.2,ENSMUSG00000044864.17
ENSMUST00000094300.4,ENSMUSG00000044864.17
ENSMUST00000127837.2,ENSMUSG00000044864.17
ENSMUST00000335459.1,ENSMUSG00000136379.1
ENSMUST00000283088.1,ENSMUSG00000127573.1
ENSMUST00000283089.1,ENSMUSG00000127573.1
ENSMUST00020183664.1,ENSMUSG00002076557.1
ENSMUST00000198301.2,ENSMUSG00000105360.2
ENSMUST00000363588.1,ENSMUSG00000106168.3
ENSMUST00000200416.2,ENSMUSG00000106168.3
ENSMUST00000286033.1,ENSMUSG00000128159.1
ENSMUST00000286045.1,ENSMUSG00000128159.1
ENSMUST00000286035.1,ENSMUSG00000128159.1
ENSMUST00000286034.1,ENSMUSG00000128159.1
ENSMUST00000286036.1,ENSMUSG00000128159.1
ENSMUST00000286038.1,ENSMUSG00000128159.1
ENSMUST00000286039.1,ENSMUSG00000128159.1
ENSMUST00000286040.1,ENSMUSG00000128159.1
ENSMUST00000286037.1,ENSMUSG00000128159.1
ENSMUST00000286055.1,ENSMUSG00000128159.1
ENSMUST00000286041.1,ENSMUSG00000128159.1
ENSMUST00000286042.1,ENSMUSG00000128159.1
ENSMUST00000286044.1,ENSMUSG00000128159.1
ENSMUST00000286043.1,ENSMUSG00000128159.1
ENSMUST00000286048.1,ENSMUSG00000128159.1
ENSMUST00000286049.1,ENSMUSG00000128159.1
ENSMUST00000286032.1,ENSMUSG00000128159.1
ENSMUST00000286050.1,ENSMUSG00000128159.1
ENSMUST00000286051.1,ENSMUSG00000128159.1
ENSMUST00000286046.1,ENSMUSG00000128159.1
ENSMUST00000286052.1,ENSMUSG00000128159.1
ENSMUST00000286047.1,ENSMUSG00000128159.1
ENSMUST00000286053.1,ENSMUSG00000128159.1
ENSMUST00000286054.1,ENSMUSG00000128159.1
ENSMUST00000376833.1,ENSMUSG00000143454.1
ENSMUST00000314071.1,ENSMUSG00000086181.3
ENSMUST00000314072.1,ENSMUSG00000086181.3
ENSMUST00000153659.2,ENSMUSG00000086181.3
ENSMUST00000314231.1,ENSMUSG00000132834.1
ENSMUST00000242855.2,ENSMUSG00000120375.2
ENSMUST00000061260.8,ENSMUSG00000046743.7
ENSMUST00000129182.2,ENSMUSG00000046743.7
ENSMUST00000289814.1,ENSMUSG00000128788.1
ENSMUST00000196190.3,ENSMUSG00000105910.3
ENSMUST00000197236.2,ENSMUSG00000104792.2
ENSMUST00000304645.1,ENSMUSG00000131194.1
ENSMUST00000304644.1,ENSMUSG00000131194.1
ENSMUST00000202346.2,ENSMUSG00000107333.2
ENSMUST00000263914.1,ENSMUSG00000124482.1
ENSMUST00000263915.1,ENSMUSG00000124482.1
ENSMUST00000373468.1,ENSMUSG00000142831.1
ENSMUST00000373236.1,ENSMUSG00000142788.1
ENSMUST00000056409.4,ENSMUSG00000050533.4
ENSMUST00000288300.1,ENSMUSG00000128548.1
ENSMUST00000288298.1,ENSMUSG00000128548.1
ENSMUST00000288299.1,ENSMUSG00000128548.1
ENSMUST00000288437.1,ENSMUSG00000128584.1
ENSMUST00000288438.1,ENSMUSG00000128584.1
ENSMUST00000288440.1,ENSMUSG00000128584.1
ENSMUST00000288439.1,ENSMUSG00000128584.1
ENSMUST00000288441.1,ENSMUSG00000128584.1
ENSMUST00000288442.1,ENSMUSG00000128584.1
ENSMUST00000083302.3,ENSMUSG00000118708.1
ENSMUST00000201317.2,ENSMUSG00000106786.2
ENSMUST00000084011.4,ENSMUSG00000065945.4
ENSMUST00000286066.1,ENSMUSG00000128162.1
ENSMUST00000327695.1,ENSMUSG00000134941.1
ENSMUST00000158895.4,ENSMUSG00000119128.2
ENSMUST00000202357.2,ENSMUSG00000106846.2
ENSMUST00000202316.2,ENSMUSG00000106948.2
ENSMUST00000371932.1,ENSMUSG00000142579.1
ENSMUST00000333402.1,ENSMUSG00000135996.1
ENSMUST00000202778.3,ENSMUSG00000037884.8
ENSMUST00000371809.1,ENSMUSG00000037884.8
ENSMUST00000371821.1,ENSMUSG00000037884.8
ENSMUST00000371810.1,ENSMUSG00000037884.8
ENSMUST00000371811.1,ENSMUSG00000037884.8
ENSMUST00000371837.1,ENSMUSG00000037884.8
ENSMUST00000371812.1,ENSMUSG00000037884.8
ENSMUST00000371814.1,ENSMUSG00000037884.8
ENSMUST00000371813.1,ENSMUSG00000037884.8
ENSMUST00000371824.1,ENSMUSG00000037884.8
ENSMUST00000371823.1,ENSMUSG00000037884.8
ENSMUST00000371822.1,ENSMUSG00000037884.8
ENSMUST00000371825.1,ENSMUSG00000037884.8
ENSMUST00000371826.1,ENSMUSG00000037884.8
ENSMUST00000371828.1,ENSMUSG00000037884.8
ENSMUST00000371827.1,ENSMUSG00000037884.8
ENSMUST00000035860.8,ENSMUSG00000037884.8
ENSMUST00000371832.1,ENSMUSG00000037884.8
ENSMUST00000371830.1,ENSMUSG00000037884.8
ENSMUST00000371839.1,ENSMUSG00000037884.8
ENSMUST00000371835.1,ENSMUSG00000037884.8
ENSMUST00000371834.1,ENSMUSG00000037884.8
ENSMUST00000371831.1,ENSMUSG00000037884.8
ENSMUST00000371838.1,ENSMUSG00000037884.8
ENSMUST00000371836.1,ENSMUSG00000037884.8
ENSMUST00000371833.1,ENSMUSG00000037884.8
ENSMUST00000371829.1,ENSMUSG00000037884.8
ENSMUST00000371815.1,ENSMUSG00000037884.8
ENSMUST00000371818.1,ENSMUSG00000037884.8
ENSMUST00000371817.1,ENSMUSG00000037884.8
ENSMUST00000371816.1,ENSMUSG00000037884.8
ENSMUST00000371819.1,ENSMUSG00000037884.8
ENSMUST00000371840.1,ENSMUSG00000037884.8
ENSMUST00000371820.1,ENSMUSG00000037884.8
ENSMUST00000371841.1,ENSMUSG00000037884.8
ENSMUST00000371842.1,ENSMUSG00000037884.8
ENSMUST00000372840.1,ENSMUSG00000142698.1
ENSMUST00000372841.1,ENSMUSG00000142698.1
ENSMUST00000372839.1,ENSMUSG00000142698.1
ENSMUST00000372475.1,ENSMUSG00000142651.1
ENSMUST00000372474.1,ENSMUSG00000142651.1
ENSMUST00000372104.1,ENSMUSG00000142616.1
ENSMUST00000372105.1,ENSMUSG00000142616.1
ENSMUST00000372103.1,ENSMUSG00000142616.1
ENSMUST00000372102.1,ENSMUSG00000142616.1
ENSMUST00000372106.1,ENSMUSG00000142616.1
ENSMUST00000372108.1,ENSMUSG00000142616.1
ENSMUST00000372107.1,ENSMUSG00000142616.1
ENSMUST00000372109.1,ENSMUSG00000142616.1
ENSMUST00020181997.1,ENSMUSG00002075027.1
ENSMUST00000061590.6,ENSMUSG00000060798.8
ENSMUST00000091186.7,ENSMUSG00000060798.8
ENSMUST00000204176.2,ENSMUSG00000060798.8
ENSMUST00000161930.2,ENSMUSG00000089932.2
ENSMUST00000091184.9,ENSMUSG00000069041.9
ENSMUST00000203353.3,ENSMUSG00000025757.14
ENSMUST00000204702.3,ENSMUSG00000025757.14
ENSMUST00000203496.3,ENSMUSG00000025757.14
ENSMUST00000203267.2,ENSMUSG00000025757.14
ENSMUST00000108086.7,ENSMUSG00000025757.14
ENSMUST00000203425.2,ENSMUSG00000025757.14
ENSMUST00000204174.2,ENSMUSG00000025757.14
ENSMUST00000026858.11,ENSMUSG00000025758.11
ENSMUST00000204594.3,ENSMUSG00000025758.11
ENSMUST00000204289.2,ENSMUSG00000025758.11
ENSMUST00000203895.3,ENSMUSG00000025758.11
ENSMUST00000203320.2,ENSMUSG00000025758.11
ENSMUST00000203295.3,ENSMUSG00000025758.11
ENSMUST00000167556.7,ENSMUSG00000025758.11
ENSMUST00000204473.2,ENSMUSG00000025758.11
ENSMUST00000205046.2,ENSMUSG00000025758.11
ENSMUST00000204032.2,ENSMUSG00000025758.11
ENSMUST00000026859.11,ENSMUSG00000025759.12
ENSMUST00000204054.2,ENSMUSG00000025759.12
ENSMUST00000204399.3,ENSMUSG00000025759.12
ENSMUST00000204454.2,ENSMUSG00000025759.12
ENSMUST00000204907.2,ENSMUSG00000025759.12
ENSMUST00000204017.2,ENSMUSG00000025759.12
ENSMUST00000204374.2,ENSMUSG00000025759.12
ENSMUST00000203124.2,ENSMUSG00000121347.2
ENSMUST00000203919.3,ENSMUSG00000121347.2
ENSMUST00000365104.1,ENSMUSG00000121347.2
ENSMUST00000203535.2,ENSMUSG00000121347.2
ENSMUST00000108078.9,ENSMUSG00000037818.18
ENSMUST00000159774.7,ENSMUSG00000037818.18
ENSMUST00000203472.3,ENSMUSG00000037818.18
ENSMUST00000204496.3,ENSMUSG00000037818.18
ENSMUST00000203214.3,ENSMUSG00000037818.18
ENSMUST00000203650.3,ENSMUSG00000037818.18
ENSMUST00000205065.3,ENSMUSG00000037818.18
ENSMUST00000203892.2,ENSMUSG00000037818.18
ENSMUST00000204797.2,ENSMUSG00000037818.18
ENSMUST00000204464.2,ENSMUSG00000037818.18
ENSMUST00000365338.1,ENSMUSG00000141455.1
ENSMUST00000181171.4,ENSMUSG00000074620.7
ENSMUST00000203750.3,ENSMUSG00000107741.4
ENSMUST00000364842.1,ENSMUSG00000097583.4
ENSMUST00000181813.3,ENSMUSG00000097583.4
ENSMUST00000203407.2,ENSMUSG00000097583.4
ENSMUST00000203819.2,ENSMUSG00000107524.2
ENSMUST00000203899.2,ENSMUSG00000107892.2
ENSMUST00000099123.5,ENSMUSG00000074619.6
ENSMUST00000274309.1,ENSMUSG00000126079.1
ENSMUST00000048490.13,ENSMUSG00000025762.17
ENSMUST00000191805.7,ENSMUSG00000025762.17
ENSMUST00000191872.6,ENSMUSG00000025762.17
ENSMUST00000200432.2,ENSMUSG00000025762.17
ENSMUST00000197092.2,ENSMUSG00000025762.17
ENSMUST00000191998.2,ENSMUSG00000025762.17
ENSMUST00000191882.6,ENSMUSG00000025762.17
ENSMUST00000065411.13,ENSMUSG00000025762.17
ENSMUST00000192456.6,ENSMUSG00000025762.17
ENSMUST00000099121.10,ENSMUSG00000025762.17
ENSMUST00000197214.2,ENSMUSG00000025762.17
ENSMUST00000194006.2,ENSMUSG00000025762.17
ENSMUST00000026862.9,ENSMUSG00000025762.17
ENSMUST00000199797.2,ENSMUSG00000025762.17
ENSMUST00000082993.3,ENSMUSG00000064927.3
ENSMUST00000198804.2,ENSMUSG00000105517.2
ENSMUST00000197263.2,ENSMUSG00000105674.2
ENSMUST00000270575.1,ENSMUSG00000125503.1
ENSMUST00000270576.1,ENSMUSG00000125503.1
ENSMUST00000326332.1,ENSMUSG00000134696.1
ENSMUST00000058578.8,ENSMUSG00000049940.8
ENSMUST00000124636.2,ENSMUSG00000049940.8
ENSMUST00000258123.1,ENSMUSG00000123389.1
ENSMUST00000325118.1,ENSMUSG00000134512.1
ENSMUST00000288611.1,ENSMUSG00000128612.1
ENSMUST00000288616.1,ENSMUSG00000128612.1
ENSMUST00000288617.1,ENSMUSG00000128612.1
ENSMUST00000288614.1,ENSMUSG00000128612.1
ENSMUST00000288613.1,ENSMUSG00000128612.1
ENSMUST00000288612.1,ENSMUSG00000128612.1
ENSMUST00000288615.1,ENSMUSG00000128612.1
ENSMUST00000288956.1,ENSMUSG00000105258.3
ENSMUST00000288957.1,ENSMUSG00000105258.3
ENSMUST00000197878.2,ENSMUSG00000105258.3
ENSMUST00000288963.1,ENSMUSG00000105258.3
ENSMUST00000288961.1,ENSMUSG00000105258.3
ENSMUST00000288962.1,ENSMUSG00000105258.3
ENSMUST00000288960.1,ENSMUSG00000105258.3
ENSMUST00000288959.1,ENSMUSG00000105258.3
ENSMUST00000288958.1,ENSMUSG00000105258.3
ENSMUST00000288964.1,ENSMUSG00000105258.3
ENSMUST00000311930.1,ENSMUSG00000106000.3
ENSMUST00000197066.2,ENSMUSG00000106000.3
ENSMUST00000374721.1,ENSMUSG00000143083.1
ENSMUST00000196973.3,ENSMUSG00000105297.3
ENSMUST00000364684.1,ENSMUSG00000105297.3
ENSMUST00000364672.1,ENSMUSG00000105297.3
ENSMUST00000364673.1,ENSMUSG00000105297.3
ENSMUST00000364669.1,ENSMUSG00000105297.3
ENSMUST00000364675.1,ENSMUSG00000105297.3
ENSMUST00000364670.1,ENSMUSG00000105297.3
ENSMUST00000364668.1,ENSMUSG00000105297.3
ENSMUST00000364676.1,ENSMUSG00000105297.3
ENSMUST00000364678.1,ENSMUSG00000105297.3
ENSMUST00000364679.1,ENSMUSG00000105297.3
ENSMUST00000364674.1,ENSMUSG00000105297.3
ENSMUST00000364680.1,ENSMUSG00000105297.3
ENSMUST00000364681.1,ENSMUSG00000105297.3
ENSMUST00000364682.1,ENSMUSG00000105297.3
ENSMUST00000364683.1,ENSMUSG00000105297.3
ENSMUST00000364677.1,ENSMUSG00000105297.3
ENSMUST00000364671.1,ENSMUSG00000105297.3
ENSMUST00000196142.2,ENSMUSG00000105297.3
ENSMUST00000364855.1,ENSMUSG00000141375.1
ENSMUST00000364856.1,ENSMUSG00000141375.1
ENSMUST00000363955.1,ENSMUSG00000097639.5
ENSMUST00000363956.1,ENSMUSG00000097639.5
ENSMUST00000363957.1,ENSMUSG00000097639.5
ENSMUST00000363958.1,ENSMUSG00000097639.5
ENSMUST00000363960.1,ENSMUSG00000097639.5
ENSMUST00000363959.1,ENSMUSG00000097639.5
ENSMUST00000363954.1,ENSMUSG00000097639.5
ENSMUST00000363953.1,ENSMUSG00000097639.5
ENSMUST00000363961.1,ENSMUSG00000097639.5
ENSMUST00000363952.1,ENSMUSG00000097639.5
ENSMUST00000363965.1,ENSMUSG00000097639.5
ENSMUST00000363962.1,ENSMUSG00000097639.5
ENSMUST00000363966.1,ENSMUSG00000097639.5
ENSMUST00000363964.1,ENSMUSG00000097639.5
ENSMUST00000363963.1,ENSMUSG00000097639.5
ENSMUST00000363969.1,ENSMUSG00000097639.5
ENSMUST00000363967.1,ENSMUSG00000097639.5
ENSMUST00000363971.1,ENSMUSG00000097639.5
ENSMUST00000363968.1,ENSMUSG00000097639.5
ENSMUST00000363970.1,ENSMUSG00000097639.5
ENSMUST00000363980.1,ENSMUSG00000097639.5
ENSMUST00000363979.1,ENSMUSG00000097639.5
ENSMUST00000363997.1,ENSMUSG00000097639.5
ENSMUST00000363999.1,ENSMUSG00000097639.5
ENSMUST00000364001.1,ENSMUSG00000097639.5
ENSMUST00000364000.1,ENSMUSG00000097639.5
ENSMUST00000364018.1,ENSMUSG00000097639.5
ENSMUST00000364009.1,ENSMUSG00000097639.5
ENSMUST00000364006.1,ENSMUSG00000097639.5
ENSMUST00000364125.1,ENSMUSG00000097639.5
